ts,iso,hour_bucket,symbol,market_id,mark_price,index_price,last_trade_price,basis_bps,open_interest,oi_notional,daily_quote_volume,daily_base_volume,daily_trades,daily_price_low,daily_price_high,daily_price_change,funding_rate,funding_exchange,funding_clamp_small,funding_clamp_big,base_interest_rate,best_bid,best_ask,spread_bps,bid_sz_l1,ask_sz_l1,bid_base_top50,ask_base_top50,depth_imb_top50,bid_notional_band,ask_notional_band,depth_imb_band
1788714003,2026-09-06T17:00:03.636542+00:00,2026-09-06T17,SPY,26,771.38,771.51,771.28,-1.685,60955.4581,47019821.27,31538564.300743,40864.0908,72755,770.81,772.49,-0.06090370735120706,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788714003,2026-09-06T17:00:03.636542+00:00,2026-09-06T17,LIT,5,4.5899,4.5852,4.5907,10.25,470823.02,2161030.58,7996958.85215,1720494.51,29495,4.412,4.8715,-3.788926610503374,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788714003,2026-09-06T17:00:03.636542+00:00,2026-09-06T17,TSLA,16,355.79,355.79,355.59,0.0,3166.9234,1126759.68,900940.486402,2527.1495,2289,355.12,357.22,-0.2720439757684541,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788714003,2026-09-06T17:00:03.636542+00:00,2026-09-06T17,QBTS,51,16.679,16.678,16.601,0.6,616.79,10287.44,13524.859908,812.287,83,16.527,16.696,0.23547880690737832,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788714003,2026-09-06T17:00:03.636542+00:00,2026-09-06T17,ZEC,4,1183.06,1182.4,1182.74,5.582,706.692,836059.04,5419903.2852,4700.5344,10462,1004.5,1220.59,14.911684122573499,9.599999999999999e-05,lighter,0.05,4.0,0.01,1182.57,1183.0,3.635,3.3821,0.8454,471.196,454.5132,0.018,87067.47,46170.09,0.307
1788714003,2026-09-06T17:00:03.636542+00:00,2026-09-06T17,COIN,23,185.57,185.55,185.51,1.078,2258.8145,419168.21,309027.282291,1660.8899,463,184.63,187.09,-0.2902445579145391,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788714003,2026-09-06T17:00:03.636542+00:00,2026-09-06T17,USO,22,141.89,141.89,141.66,0.0,1252.3905,177701.69,5676.0558470000005,39.9908,14,141.66,142.18,-0.09873060648801128,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,QQQ,25,720.82,720.66,720.93,2.22,37847.796,27281448.31,14322126.855047,19859.4066,41811,719.67,722.06,-0.054075789298539956,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,XRP,6,1.4078,1.409,1.4078,-8.517,179835.22,253172.02,644199.660854,455132.38,1906,1.3963,1.4313,-0.6913092550790068,-2.3999999999999997e-05,lighter,0.05,4.0,0.01,1.4075,1.4081,4.262,177.62,177.54,653064.27,636937.1,0.0125,195215.96,178322.44,0.0452
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,ZEC,4,1207.01,1206.15,1208.56,7.13,733.6606,885535.68,5649710.951735,4878.2198,10439,1004.5,1239.33,17.998086348636036,9.599999999999999e-05,lighter,0.05,4.0,0.01,1207.77,1208.27,4.139,0.8277,0.8287,391.7902,372.0619,0.0258,97999.74,54369.37,0.2863
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,BE,20,267.47,267.18,267.13,10.854,698.8118,186911.19,452266.054133,1695.9014,683,264.49,268.55,0.7163593861931155,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,USAR,21,17.73,17.719,17.68,6.208,15375.345,272604.87,97258.740695,5487.82,99,17.668,17.781,-0.1412030499858797,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,BABA,19,113.23,113.23,113.26,0.0,2537.6837,287341.93,101162.269947,890.6342,3015,113.14,113.94,-0.19386676066267183,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,WULF,55,16.527,16.527,16.455,0.0,299.866,4955.89,5171.882655,313.531,8,16.455,16.528,-0.3934624697336562,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SOXL,35,123.7,123.18,123.75,42.215,2213.9113,273860.83,359923.065223,2951.5926,514,116.33,123.88,5.588737201365188,0.002016,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,XAU,40,4424.8,4426.38,4423.97,-3.57,2289.4726,10130458.36,20729769.730109,4674.5544,30870,4423.44,4440.16,-0.3278119733604895,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SGOV,27,100.47,100.48,100.5,-0.995,2511.023,252282.48,168524.515439,1677.0457,47,100.48,100.5,0.019904458598726114,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SUI,9,0.79571,0.79576,0.79543,-0.628,130355.6,103725.25,230148.700364,288161.0,532,0.78389,0.81231,-1.0634592900320903,9.599999999999999e-05,lighter,0.05,4.0,0.01,0.79557,0.79615,7.288,5027.9,5024.2,404798.2,399215.8,0.0069,98455.92,139834.31,-0.1736
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,HYPE,2,88.096,88.155,88.139,-6.693,45422.504,4001540.91,15734729.270175,180495.404,22090,84.74,89.602,2.760839910925604,2.3999999999999997e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,MSFT,14,501.95,501.94,501.9,0.199,834.7751,419015.36,185386.183892,369.3083,3237,500.81,503.05,0.1576500169623436,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,CLSK,48,12.606,12.593,12.6,10.323,396.686,5000.62,5413.469662,429.904,15,12.554,12.681,0.03969829297340215,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,LIT,5,4.6386,4.6329,4.6365,12.303,485045.72,2249933.08,8168651.8053210005,1760069.59,29459,4.412,4.8715,-2.3332632021880917,0.00043200000000000004,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,CRWV,33,90.26,90.17,90.19,9.981,2222.0228,200559.78,60516.719121,672.6188,73,89.36,90.2,0.9288272157564906,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,ASTS,47,62.947,62.877,62.588,11.133,99.408,6257.44,26374.347033,422.464,45,62.181,63.005,0.29646010608464335,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,BTC,1,79713.5,79741.3,79711.3,-3.486,279.09268,22247454.35,59624441.635476,747.22294,78493,79178.8,80088.1,-0.3074148512139635,9.599999999999999e-05,lighter,0.05,4.0,0.01,79716.7,79718.2,0.188,0.00586,0.0005,10.9357,10.1066,0.0394,871390.29,805914.87,0.039
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,CRCL,24,103.781,103.651,103.795,12.542,7044.466,731081.73,1051357.87934,10153.905,4566,101.364,105.28,1.747833588205309,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,AMC,56,2.63079,2.63054,2.62003,0.95,30002.1,78929.22,104918.588532,40003.200000000004,628,2.61,2.6461,-0.02480272295740037,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,OPENAI,42,1418.23,1418.61,1417.94,-2.679,1391.7973,1973888.68,4759578.846011,3337.5246,31811,1404.1,1436.34,-0.37588966408813385,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,ETH,0,2491.21,2491.24,2490.96,-0.12,6318.9823,15741911.9,42896232.721879,17208.0381,49386,2462.0,2524.42,0.42290372389103675,9.599999999999999e-05,lighter,0.05,4.0,0.01,2491.07,2491.51,1.766,0.4032,0.1002,502.9625,682.1792,-0.1512,1252272.59,1205614.19,0.019
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SOL,3,106.133,106.19,106.151,-5.368,15487.441,1643728.58,10287089.420425,97311.173,19618,102.934,107.258,2.204869970441263,4e-05,lighter,0.05,4.0,0.01,106.138,106.154,1.507,4.06,94.214,7944.201,7730.789,0.0136,467641.07,513786.36,-0.047
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,IREN,49,43.585,43.569,43.278,3.672,582.617,25393.36,97804.336829,2225.841,119,43.278,44.366,-1.0404042713740196,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SNDK,32,1771.0,1769.97,1770.83,5.819,970.5173,1718786.14,7042342.652582,3965.2937,25418,1760.72,1796.6,0.21958742465830952,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,QBTS,51,16.684,16.682,16.667,1.199,609.509,10169.05,13255.642086,795.988,84,16.527,16.696,0.22851644717060557,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,AAPL,10,321.73,321.71,321.72,0.622,1967.18,632900.82,1411693.132811,4387.5327,7216,321.39,322.02,0.03109259374417014,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SPY,26,771.45,771.48,771.46,-0.389,60709.9953,46834725.87,31505266.062306,40821.5484,73959,770.81,772.49,-0.060885561053967925,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,TSM,46,428.82,428.52,428.69,7.001,222.4287,95381.88,124815.110374,291.2625,199,426.45,430.13,0.12378550074738416,9.599999999999999e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,GOOGL,12,339.04,338.81,338.95,6.788,2264.3896,767718.65,837151.463502,2465.7707,795,338.04,340.19,-0.3645021899526735,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,AMZN,11,259.15,259.09,259.05,2.316,1334.5033,345836.53,440525.52618,1695.6378,415,258.77,260.48,-0.3347183748845799,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SOFI,54,18.281,18.281,18.316,0.0,494.761,9044.73,23933.115542,1311.532,65,18.166,18.324,0.3726435773783428,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,META,13,615.04,614.99,614.97,0.813,837.5945,515154.12,156557.101304,254.3524,273,614.11,616.44,-0.09422467711802453,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,TSLA,16,356.05,355.97,356.13,2.247,3180.9691,1132584.05,906586.436115,2543.0757,2255,355.12,357.22,-0.17379117028731605,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,VVV,8,17.187,17.156,17.174,18.069,8430.992,144903.46,59055.510991,3445.6,528,16.99,17.416,-0.6134259259259259,0.000496,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SHEIN,43,5.0006,4.9845,4.9987,32.3,11219.97,56106.58,97554.751341,19619.44,320,4.9459,5.0103,0.20647903135273835,0.0007040000000000001,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,PLTR,34,175.903,175.872,175.806,1.763,1531.565,269406.88,198450.068612,1126.298,245,175.639,177.206,-0.047757120927852635,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SPCX,18,151.04,151.03,151.06,0.662,11679.3324,1764046.37,2558427.08351,16994.2135,11786,149.59,151.18,0.7402467489163055,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,ORCL,17,160.89,160.83,160.84,3.731,1411.3938,227079.15,157688.793046,980.6459,183,159.77,161.32,0.6697127120235339,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,MU,31,1019.83,1018.75,1019.98,10.601,846.21,862990.34,1791122.580978,1750.8752,7565,1014.58,1035.78,0.4105098394384777,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,AMD,29,479.41,478.68,479.27,15.25,579.0781,277615.83,137629.190521,288.3497,165,475.18,479.28,0.7398843930635838,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,XAG,41,66.1597,66.1805,66.1169,-3.143,40580.5,2684793.71,3264974.159224,49309.55,5248,66.1082,66.3199,-0.20238454572894657,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,NEAR,7,2.3773,2.377,2.3741,1.262,77602.7,184484.9,650501.17927,278333.74,1312,2.1644,2.4824,5.9298590041049435,9.599999999999999e-05,lighter,0.05,4.0,0.01,2.3767,2.3784,7.15,839.75,1681.84,125292.9,120000.64,0.0216,77633.18,68730.67,0.0608
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,NVDA,15,231.43,231.41,231.41,0.864,12986.0695,3005366.06,1692237.624444,7315.3399,11531,230.88,231.76,0.14280768564999136,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,USO,22,141.89,141.89,141.66,0.0,1252.3905,177701.69,5479.804647,38.6068,13,141.66,142.18,-0.2042972877773864,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SMCI,53,40.284,40.239,40.207,11.183,188.982,7612.95,25597.855804,637.202,46,39.672,40.435,0.8047936619365191,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,PONS,44,0.82969,0.8274,0.82976,27.677,347836.5,288596.47,1288135.730425,1461651.9,11260,0.782,0.96637,-10.328207234175915,9.599999999999999e-05,lighter,0.05,4.0,0.01,0.82757,0.83114,43.045,1060.0,33.5,202074.7,173572.8,0.0759,877.22,908.88,-0.0177
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,INTC,30,97.31,97.23,97.29,8.228,4941.0294,480811.57,248253.971828,2568.2197,392,96.15,97.29,0.9965742759265026,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SKHY,37,176.2,175.78,176.03,23.894,5171.7174,911256.61,190067.552523,1077.406,465,174.91,177.77,0.039781768583769035,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,COIN,23,185.62,185.57,185.68,2.694,2260.9687,419681.01,306633.035216,1648.0887,461,184.63,187.09,-0.06458557588805167,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,AI,45,0.18853,0.18762,0.19092,48.502,338766.8,63867.7,149082.413788,681657.7,612,0.1749,0.29638,-28.456868770141647,0.001016,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,SLV,28,59.989,60.01,59.904,-3.499,1322.355,79326.75,30195.410849,503.553,101,59.904,60.051,-0.24479192686216716,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,ANTHROPIC,38,1973.0,1970.3,1973.4,13.703,1818.01555,3586944.68,10154499.621244,5163.33441,64922,1946.4,1983.6,1.1170321787251487,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,ANSEM,39,0.25315,0.2514,0.25451,69.61,151546.1,38363.9,196219.498295,731610.5,2619,0.24417,0.29821,1.8936664264552807,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,RGTI,52,15.268,15.273,15.199,-3.274,458.626,7002.3,6233.656114,407.902,21,15.199,15.348,-0.49103050936231507,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,LUNR,50,14.963,14.939,14.896,16.065,338.973,5072.05,11406.384608,765.494,34,14.787,14.994,0.6486486486486487,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788717600,2026-09-06T18:00:00.524125+00:00,2026-09-06T18,CASHCAT,36,0.21768,0.21768,0.21942,0.0,915520.9,199290.59,204418.317514,876329.2,1824,0.21005,0.28116,-17.588732394366197,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,SMCI,53,40.247,40.235,40.207,2.982,188.982,7605.96,25597.855804,637.202,46,39.672,40.435,0.8047936619365191,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,AMD,29,480.24,479.63,480.35,12.718,607.5863,291787.24,157018.730577,328.7008,180,475.18,480.43,0.8397186942374305,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,ANTHROPIC,38,1975.7,1974.1,1975.5,8.105,1830.67926,3616873.01,9294371.429424,4719.62886,63370,1957.0,1983.6,0.6880733944954128,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,SKHY,37,176.42,176.15,176.47,15.328,5168.6006,911844.52,160075.388124,906.855,389,174.91,177.77,0.30123905877003526,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,WULF,55,16.527,16.527,16.455,0.0,300.095,4959.67,5230.388252,317.07800000000003,11,16.455,16.529,-0.3934624697336562,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,PONS,44,0.79569,0.79359,0.79736,26.462,382991.9,304742.82,1337637.8777980001,1539056.0,11809,0.77286,0.96637,-10.745820447312985,9.599999999999999e-05,lighter,0.05,4.0,0.01,0.79729,0.80155,53.289,45.6,200.0,214524.7,132450.9,0.2365,0,0,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,BE,20,268.15,267.74,268.17,15.313,680.3629,182439.31,424197.266393,1588.8096,633,264.49,268.55,1.3185733716185584,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,TSLA,16,356.12,356.13,356.04,-0.281,3364.8164,1198278.42,1020195.734358,2862.4156,2274,355.12,357.22,-0.24655384960215174,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,AMZN,11,259.33,259.23,259.59,3.858,1360.9339,352930.99,429000.683381,1651.5198,431,258.77,260.48,-0.19607843137254902,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,HYPE,2,87.654,87.679,87.661,-2.851,45408.401,3980227.98,14038080.969707,160653.825,20363,84.74,89.602,2.857377549344035,8.800000000000001e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,META,13,615.0,615.02,614.98,-0.325,838.2449,515520.61,135792.295349,220.6234,250,614.11,616.44,-0.04875828890911455,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,BTC,1,79924.8,79946.2,79935.5,-2.677,283.7542,22678997.68,59055751.275648996,740.10519,75767,79178.8,80088.1,0.2825298211982677,9.599999999999999e-05,lighter,0.05,4.0,0.01,79922.9,79935.4,1.564,0.00588,0.12512,15.8079,10.4561,0.2038,1262945.26,836057.57,0.2034
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,QQQ,25,721.16,721.02,721.13,1.942,37735.2686,27213166.3,13610614.539815,18872.8397,39082,719.67,722.06,0.026354481648958303,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,SNDK,32,1771.35,1769.73,1772.03,9.154,968.9074,1716274.12,6987570.182134,3934.1028,25263,1760.72,1796.6,0.4239041115298518,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,XAG,41,66.1715,66.1718,66.1805,-0.045,40150.38,2656810.87,3664486.4151149997,55350.79,5723,66.1082,66.3199,-0.10324699730863456,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,XAU,40,4426.84,4427.85,4425.88,-2.281,2273.603,10064876.7,19582039.209031,4416.2339,28457,4423.43,4440.16,-0.24859643310321822,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,CASHCAT,36,0.22653,0.226,0.22523,23.451,915114.2,207300.82,199988.048108,864379.8,1679,0.21005,0.26049,-12.361867704280156,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,BABA,19,113.23,113.23,113.26,0.0,2506.0056,283755.01,102715.909798,904.378,2899,113.14,113.94,-0.10583877227024166,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,SPY,26,771.74,771.75,771.73,-0.13,60194.8926,46454806.42,31228238.986696,40463.2535,68815,770.81,772.49,-0.02202357818370255,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,ASTS,47,63.0,62.962,62.588,6.035,99.408,6262.7,26374.347033,422.464,45,62.181,63.005,0.29646010608464335,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,OPENAI,42,1419.3,1418.83,1419.22,3.313,1435.592,2037535.73,4466909.2633,3133.2838,29314,1404.1,1435.34,-0.8356740591679593,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,ZEC,4,1227.51,1226.58,1225.21,7.582,781.4366,959221.24,5817256.140263,5000.2409,10382,1004.5,1239.33,21.502806481683493,9.599999999999999e-05,lighter,0.05,4.0,0.01,1226.61,1227.04,3.505,1.6319,0.8151,463.7487,438.1654,0.0284,159802.29,38066.93,0.6152
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,AAPL,10,321.7,321.74,321.7,-1.243,1954.5429,628776.45,1133641.784544,3523.3112,6685,321.39,322.02,0.0186543962193757,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,IREN,49,43.468,43.504,43.278,-8.275,582.617,25325.2,97804.336829,2225.841,119,43.278,44.366,-1.0404042713740196,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,MU,31,1019.96,1019.48,1020.1,4.708,820.7164,837097.9,1834059.96121,1792.885,7772,1014.58,1035.78,0.2456761006289308,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,SGOV,27,100.47,100.47,100.5,0.0,2511.023,252282.48,168524.515439,1677.0457,47,100.48,100.5,0.019904458598726114,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,AI,45,0.20654,0.20554,0.20587,48.652,332059.9,68583.65,146739.36475,679258.2,612,0.1749,0.28132,-25.015479876160992,0.00328,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,SOFI,54,18.281,18.282,18.322,-0.547,518.649,9481.42,24020.777536999998,1316.239,64,18.166,18.324,0.39452054794520547,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,ANSEM,39,0.24862,0.2477,0.25039,37.142,152296.6,37863.98,197822.880254,737975.9,2651,0.24417,0.29821,-1.2969094922737308,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,COIN,23,186.04,185.94,186.1,5.378,2256.6702,419830.92,292345.409951,1571.156,427,184.63,187.09,0.3126347563605002,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,TSM,46,429.41,429.35,428.69,1.397,222.4287,95513.11,123850.27515,289.0067,193,426.45,430.13,0.13314024105391012,0.000152,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,XRP,6,1.4115,1.4127,1.4106,-8.494,181097.15,255618.63,623400.075371,440466.59,1830,1.3963,1.4313,-0.21928273325316544,-2.3999999999999997e-05,lighter,0.05,4.0,0.01,1.4112,1.4118,4.251,177.15,177.07,662720.82,671669.3,-0.0067,226719.22,210401.24,0.0373
1788721203,2026-09-06T19:00:03.842520+00:00,2026-09-06T19,RGTI,52,15.276,15.274,15.199,1.309,458.626,7005.97,6233.656114,407.902,21,15.199,15.348,-0.49103050936231507,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
